"Time","myMedian.getCount()","currentADC","currentAverage","lastSignificantAverage","deltaAverage","triggered","fading","fadeDir","fadeValue"
268423,19,392,391.89,392.56,-0.67,0,1,0,153
268437,19,388,391.89,392.56,-0.67,0,1,0,153
268455,19,417,392.67,392.33,0.33,0,1,0,153
268459,19,417,392.67,392.33,0.33,0,1,0,154
268473,19,404,392.67,391.78,0.89,0,1,0,154
268491,19,398,392.67,391.44,1.22,0,1,0,154
268495,19,398,392.67,391.44,1.22,0,1,0,155
268509,19,395,392.56,391.89,0.67,0,1,0,155
268527,19,393,392.78,391.89,0.89,0,1,0,155
268531,19,393,392.78,391.89,0.89,0,1,0,156
268545,19,393,393.00,391.89,1.11,0,1,0,156
268563,19,389,392.89,391.89,1.00,0,1,0,156
268567,19,389,392.89,391.89,1.00,0,1,0,157
268581,19,389,392.56,392.67,-0.11,0,1,0,157
268599,19,392,392.44,392.67,-0.22,0,1,0,157
268603,19,392,392.44,392.67,-0.22,0,1,0,158
268617,19,417,393.44,392.67,0.78,0,1,0,158
268635,19,435,393.44,392.56,0.89,0,1,0,158
268639,19,435,393.44,392.56,0.89,0,1,0,159
268653,19,400,393.44,392.78,0.67,0,1,0,159
268672,19,392,393.22,393.00,0.22,0,1,0,159
268675,19,392,393.22,393.00,0.22,0,1,0,160
268690,19,389,393.00,392.89,0.11,0,1,0,160
268708,19,389,393.00,392.56,0.44,0,1,0,160
268711,19,389,393.00,392.56,0.44,0,1,0,161
268726,19,392,392.89,392.44,0.44,0,1,0,161
268744,19,389,392.89,393.44,-0.56,0,1,0,161
268747,19,389,392.89,393.44,-0.56,0,1,0,162
268762,19,389,392.56,393.44,-0.89,0,1,0,162
268780,19,386,392.56,393.44,-0.89,0,1,0,162
268783,19,386,392.56,393.44,-0.89,0,1,0,163
268798,19,428,392.56,393.22,-0.67,0,1,0,163
268816,19,397,392.44,393.00,-0.56,0,1,0,163
268819,19,397,392.44,393.00,-0.56,0,1,0,164
268834,19,393,392.00,393.00,-1.00,0,1,0,164
268852,19,390,391.44,392.89,-1.44,0,1,0,164
268855,19,390,391.44,392.89,-1.44,0,1,0,165
268870,19,389,391.00,392.89,-1.89,0,1,0,165
268888,19,392,390.89,392.56,-1.67,0,1,0,165
268891,19,392,390.89,392.56,-1.67,0,1,0,166
268906,19,389,390.89,392.56,-1.67,0,1,0,166
268924,19,389,390.89,392.56,-1.67,0,1,0,166
268928,19,389,390.89,392.56,-1.67,0,1,0,167
268942,19,392,390.89,392.44,-1.56,0,1,0,167
268960,19,424,390.89,392.00,-1.11,0,1,0,167
268964,19,424,390.89,392.00,-1.11,0,1,0,168
268978,19,402,390.89,391.44,-0.56,0,1,0,168
268996,19,398,390.89,391.00,-0.11,0,1,0,168
269000,19,398,390.89,391.00,-0.11,0,1,0,169
269014,19,392,390.89,390.89,0.00,0,1,0,169
269032,19,389,390.89,390.89,0.00,0,1,0,169
269036,19,389,390.89,390.89,0.00,0,1,0,170
269050,19,392,391.22,390.89,0.33,0,1,0,170
269068,19,392,391.22,390.89,0.33,0,1,0,170
269072,19,392,391.22,390.89,0.33,0,1,0,171
269086,19,389,391.22,390.89,0.33,0,1,0,171
269104,19,392,391.56,390.89,0.67,0,1,0,171
269108,19,392,391.56,390.89,0.67,0,1,0,172
269122,19,414,392.44,390.89,1.56,0,1,0,172
269140,19,436,392.44,390.89,1.56,0,1,0,172
269144,19,436,392.44,390.89,1.56,0,1,0,173
269158,19,399,392.56,390.89,1.67,0,1,0,173
269176,19,391,392.33,391.22,1.11,0,1,0,173
269180,19,391,392.33,391.22,1.11,0,1,0,174
269194,19,394,392.78,391.22,1.56,0,1,0,174
269212,19,389,392.78,391.22,1.56,0,1,0,174
269216,19,389,392.78,391.22,1.56,0,1,0,175
269230,19,389,392.44,391.56,0.89,0,1,0,175
269248,19,392,392.78,392.44,0.33,0,1,0,175
269252,19,392,392.78,392.44,0.33,0,1,0,176
269266,19,392,392.89,392.44,0.44,0,1,0,176
269284,19,384,392.78,392.56,0.22,0,1,0,176
269288,19,384,392.78,392.56,0.22,0,1,0,177
269302,19,434,392.78,392.33,0.44,0,1,0,177
269320,19,398,392.78,392.78,0.00,0,1,0,177
269324,19,398,392.78,392.78,0.00,0,1,0,178
269338,19,393,392.22,392.78,-0.56,0,1,0,178
269356,19,391,392.11,392.44,-0.33,0,1,0,178
269360,19,391,392.11,392.44,-0.33,0,1,0,179
269374,19,389,392.11,392.78,-0.67,0,1,0,179
269392,19,393,392.22,392.89,-0.67,0,1,0,179
269396,19,393,392.22,392.89,-0.67,0,1,0,180
269410,19,393,392.33,392.78,-0.44,0,1,0,180
269428,19,389,392.33,392.78,-0.44,0,1,0,180
269432,19,389,392.33,392.78,-0.44,0,1,0,181
269446,19,389,392.00,392.78,-0.78,0,1,0,181
269464,19,425,392.00,392.22,-0.22,0,1,0,181
269468,19,425,392.00,392.22,-0.22,0,1,0,182
269483,19,404,392.00,392.11,-0.11,0,1,0,182
269501,19,394,392.00,392.11,-0.11,0,1,0,182
269504,19,394,392.00,392.11,-0.11,0,1,0,183
269519,19,395,392.33,392.22,0.11,0,1,0,183
269537,19,389,391.78,392.33,-0.56,0,1,0,183
269540,19,389,391.78,392.33,-0.56,0,1,0,184
269555,19,393,392.22,392.33,-0.11,0,1,0,184
269573,19,389,392.22,392.00,0.22,0,1,0,184
269576,19,389,392.22,392.00,0.22,0,1,0,185
269591,19,389,391.89,392.00,-0.11,0,1,0,185
269609,19,393,392.00,392.00,0.00,0,1,0,185
269613,19,393,392.00,392.00,0.00,0,1,0,186
269627,19,420,392.67,392.00,0.67,0,1,0,186
269645,19,439,392.67,392.33,0.33,0,1,0,186
269649,19,439,392.67,392.33,0.33,0,1,0,187
269663,19,395,392.67,391.78,0.89,0,1,0,187
269681,19,392,392.56,392.22,0.33,0,1,0,187
269685,19,392,392.56,392.22,0.33,0,1,0,188
269699,19,391,392.56,392.22,0.33,0,1,0,188
269717,19,392,392.89,391.89,1.00,0,1,0,188
269721,19,392,392.89,391.89,1.00,0,1,0,189
269735,19,389,392.44,392.00,0.44,0,1,0,189
269753,19,389,392.00,392.67,-0.67,0,1,0,189
269757,19,389,392.00,392.67,-0.67,0,1,0,190
269771,19,389,392.00,392.67,-0.67,0,1,0,190
269789,19,385,392.00,392.67,-0.67,0,1,0,190
269793,19,385,392.00,392.67,-0.67,0,1,0,191
269807,19,436,392.00,392.56,-0.56,0,1,0,191
269825,19,401,392.00,392.56,-0.56,0,1,0,191
269829,19,401,392.00,392.56,-0.56,0,1,0,192
269843,19,393,391.89,392.89,-1.00,0,1,0,192
269861,19,394,391.78,392.44,-0.67,0,1,0,192
269865,19,394,391.78,392.44,-0.67,0,1,0,193
269879,19,393,392.22,392.00,0.22,0,1,0,193
269897,19,393,392.22,392.00,0.22,0,1,0,193
269901,19,393,392.22,392.00,0.22,0,1,0,194
269915,19,393,392.67,392.00,0.67,0,1,0,194
269933,19,393,392.89,392.00,0.89,0,1,0,194
269937,19,393,392.89,392.00,0.89,0,1,0,195
269952,19,384,392.67,392.00,0.67,0,1,0,195
269970,19,431,392.67,391.89,0.78,0,1,0,195
269973,19,431,392.67,391.89,0.78,0,1,0,196
269988,19,401,392.67,391.78,0.89,0,1,0,196
270006,19,397,392.67,392.22,0.44,0,1,0,196
270009,19,397,392.67,392.22,0.44,0,1,0,197
270024,19,395,393.00,392.22,0.78,0,1,0,197
270042,19,392,393.11,392.67,0.44,0,1,0,197
270045,19,392,393.11,392.67,0.44,0,1,0,198
270060,19,389,392.78,392.89,-0.11,0,1,0,198
270078,19,392,393.11,392.67,0.44,0,1,0,198
270082,19,392,393.11,392.67,0.44,0,1,0,199
270096,19,393,393.22,392.67,0.56,0,1,0,199
270114,19,392,393.22,392.67,0.56,0,1,0,199
270118,19,392,393.22,392.67,0.56,0,1,0,200
270132,19,421,393.78,392.67,1.11,0,1,0,200
270150,19,402,393.78,393.00,0.78,0,1,0,200
270154,19,402,393.78,393.00,0.78,0,1,0,201
270168,19,395,393.56,393.11,0.44,0,1,0,201
270186,19,395,393.78,392.78,1.00,0,1,0,201
270190,19,395,393.78,392.78,1.00,0,1,0,202
270204,19,389,393.56,393.11,0.44,0,1,0,202
270222,19,392,393.44,393.22,0.22,0,1,0,202
270226,19,392,393.44,393.22,0.22,0,1,0,203
270240,19,389,393.33,393.22,0.11,0,1,0,203
270258,19,389,393.22,393.78,-0.56,0,1,0,203
270262,19,389,393.22,393.78,-0.56,0,1,0,204
270276,19,389,392.78,393.78,-1.00,0,1,0,204
270294,19,384,392.78,393.56,-0.78,0,1,0,204
270298,19,384,392.78,393.56,-0.78,0,1,0,205
270312,19,439,392.78,393.78,-1.00,0,1,0,205
270330,19,399,392.78,393.56,-0.78,0,1,0,205
270334,19,399,392.78,393.56,-0.78,0,1,0,206
270348,19,392,392.44,393.44,-1.00,0,1,0,206
270366,19,394,392.33,393.33,-1.00,0,1,0,206
270370,19,394,392.33,393.33,-1.00,0,1,0,207
270384,19,393,392.44,393.22,-0.78,0,1,0,207
270402,19,389,392.44,392.78,-0.33,0,1,0,207
270406,19,389,392.44,392.78,-0.33,0,1,0,208
270420,19,389,392.11,392.78,-0.67,0,1,0,208
270438,19,393,392.11,392.78,-0.67,0,1,0,208
270442,19,393,392.11,392.78,-0.67,0,1,0,209
270456,19,384,391.78,392.78,-1.00,0,1,0,209
270474,19,431,391.78,392.44,-0.67,0,1,0,209
270478,19,431,391.78,392.44,-0.67,0,1,0,210
270492,19,401,391.78,392.33,-0.56,0,1,0,210
270510,19,397,391.78,392.44,-0.67,0,1,0,210
270514,19,397,391.78,392.44,-0.67,0,1,0,211
270528,19,395,391.78,392.44,-0.67,0,1,0,211
270546,19,389,391.78,392.11,-0.33,0,1,0,211
270550,19,389,391.78,392.11,-0.33,0,1,0,212
270564,19,392,391.78,392.11,-0.33,0,1,0,212
270582,19,388,391.78,391.78,0.00,0,1,0,212
270586,19,388,391.78,391.78,0.00,0,1,0,213
270600,19,389,391.78,391.78,0.00,0,1,0,213
270618,19,389,391.78,391.78,0.00,0,1,0,213
270622,19,389,391.78,391.78,0.00,0,1,0,214
270636,19,426,392.67,391.78,0.89,0,1,0,214
270654,19,399,392.67,391.78,0.89,0,1,0,214
270658,19,399,392.67,391.78,0.89,0,1,0,215
270672,19,394,392.33,391.78,0.56,0,1,0,215
270690,19,395,392.67,391.78,0.89,0,1,0,215
270694,19,395,392.67,391.78,0.89,0,1,0,216
270708,19,394,392.67,391.78,0.89,0,1,0,216
270726,19,389,392.22,391.78,0.44,0,1,0,216
270730,19,389,392.22,391.78,0.44,0,1,0,217
270744,19,393,392.67,391.78,0.89,0,1,0,217
270763,19,389,392.67,392.67,0.00,0,1,0,217
270766,19,389,392.67,392.67,0.00,0,1,0,218
270781,19,392,392.56,392.67,-0.11,0,1,0,218
270799,19,425,393.44,392.33,1.11,0,1,0,218
270802,19,425,393.44,392.33,1.11,0,1,0,219
270817,19,404,393.44,392.67,0.78,0,1,0,219
270835,19,398,393.44,392.67,0.78,0,1,0,219
270838,19,398,393.44,392.67,0.78,0,1,0,220
270853,19,392,392.89,392.22,0.67,0,1,0,220
270871,19,390,392.33,392.67,-0.33,0,1,0,220
270874,19,390,392.33,392.67,-0.33,0,1,0,221
270889,19,389,392.33,392.67,-0.33,0,1,0,221
270907,19,393,392.44,392.56,-0.11,0,1,0,221
270910,19,393,392.44,392.56,-0.11,0,1,0,222
270925,19,392,392.78,393.44,-0.67,0,1,0,222
270943,19,393,393.11,393.44,-0.33,0,1,0,222
270946,19,393,393.11,393.44,-0.33,0,1,0,223
270961,19,381,393.11,393.44,-0.33,0,1,0,223
270979,19,436,393.11,392.89,0.22,0,1,0,223
270982,19,436,393.11,392.89,0.22,0,1,0,224
270997,19,397,393.11,392.33,0.78,0,1,0,224
271015,19,396,393.33,392.33,1.00,0,1,0,224
271019,19,396,393.33,392.33,1.00,0,1,0,225
271033,19,391,392.89,392.44,0.44,0,1,0,225
271051,19,389,392.44,392.78,-0.33,0,1,0,225
271055,19,389,392.44,392.78,-0.33,0,1,0,226
271069,19,389,392.44,393.11,-0.67,0,1,0,226
271087,19,389,392.00,393.11,-1.11,0,1,0,226
271091,19,389,392.00,393.11,-1.11,0,1,0,227
271105,19,389,392.00,393.11,-1.11,0,1,0,227
271123,19,389,391.67,393.11,-1.44,0,1,0,227
271127,19,389,391.67,393.11,-1.44,0,1,0,228
271141,19,435,391.67,393.33,-1.67,0,1,0,228
271159,19,403,391.67,392.89,-1.22,0,1,0,228
271163,19,403,391.67,392.89,-1.22,0,1,0,229
271177,19,394,391.44,392.44,-1.00,0,1,0,229
271195,19,391,391.33,392.44,-1.11,0,1,0,229
271199,19,391,391.33,392.44,-1.11,0,1,0,230
271213,19,393,391.67,392.00,-0.33,0,1,0,230
271232,19,392,392.00,392.00,0.00,0,1,0,230
271235,19,392,392.00,392.00,0.00,0,1,0,231
271250,19,392,391.89,391.67,0.22,0,1,0,231
271268,19,389,391.56,391.67,-0.11,0,1,0,231
271271,19,389,391.56,391.67,-0.11,0,1,0,232
271286,19,392,391.44,391.67,-0.22,0,1,0,232
271304,19,422,392.22,391.44,0.78,0,1,0,232
271307,19,422,392.22,391.44,0.78,0,1,0,233
271322,19,399,392.22,391.33,0.89,0,1,0,233
271340,19,394,392.00,391.67,0.33,0,1,0,233
271343,19,394,392.00,391.67,0.33,0,1,0,234
271358,19,394,392.00,392.00,0.00,0,1,0,234
271376,19,394,392.33,391.89,0.44,0,1,0,234
271379,19,394,392.33,391.89,0.44,0,1,0,235
271394,19,392,392.67,391.56,1.11,0,1,0,235
271412,19,392,392.78,391.44,1.33,0,1,0,235
271415,19,392,392.78,391.44,1.33,0,1,0,236
271430,19,389,392.78,392.22,0.56,0,1,0,236
271448,19,392,392.78,392.22,0.56,0,1,0,236
271451,19,392,392.78,392.22,0.56,0,1,0,237
271466,19,421,393.00,392.00,1.00,0,1,0,237
271484,19,407,393.00,392.00,1.00,0,1,0,237
271488,19,407,393.00,392.00,1.00,0,1,0,238
271502,19,395,393.00,392.33,0.67,0,1,0,238
271520,19,391,392.78,392.67,0.11,0,1,0,238
271524,19,391,392.78,392.67,0.11,0,1,0,239
271538,19,394,393.00,392.78,0.22,0,1,0,239
271556,19,393,393.00,392.78,0.22,0,1,0,239
271560,19,393,393.00,392.78,0.22,0,1,0,240
271574,19,393,393.11,392.78,0.33,0,1,0,240
271592,19,393,393.22,393.00,0.22,0,1,0,240
271596,19,393,393.22,393.00,0.22,0,1,0,241
271610,19,389,393.22,393.00,0.22,0,1,0,241
271628,19,389,393.22,393.00,0.22,0,1,0,241
271632,19,389,393.22,393.00,0.22,0,1,0,242
271646,19,432,393.22,392.78,0.44,0,1,0,242
271664,19,399,393.22,393.00,0.22,0,1,0,242
271668,19,399,393.22,393.00,0.22,0,1,0,243
271682,19,392,393.00,393.00,0.00,0,1,0,243
271700,19,390,392.78,393.11,-0.33,0,1,0,243
271705,19,390,392.78,393.11,-0.33,0,1,0,244
271718,19,394,392.78,393.22,-0.44,0,1,0,244
271736,19,389,392.67,393.22,-0.56,0,1,0,244
271741,19,389,392.67,393.22,-0.56,0,1,0,245
271754,19,389,392.44,393.22,-0.78,0,1,0,245
271772,19,389,392.44,393.22,-0.78,0,1,0,245
271777,19,389,392.44,393.22,-0.78,0,1,0,246
271790,19,388,392.11,393.22,-1.11,0,1,0,246
271808,19,429,392.11,393.00,-0.89,0,1,0,246
271813,19,429,392.11,393.00,-0.89,0,1,0,247
271826,19,403,392.11,392.78,-0.67,0,1,0,247
271844,19,397,392.11,392.78,-0.67,0,1,0,247
271849,19,397,392.11,392.78,-0.67,0,1,0,248
271862,19,395,392.56,392.67,-0.11,0,1,0,248
271880,19,394,392.56,392.44,0.11,0,1,0,248
271885,19,394,392.56,392.44,0.11,0,1,0,249
271898,19,393,392.56,392.44,0.11,0,1,0,249
271916,19,389,392.11,392.11,0.00,0,1,0,249
271921,19,389,392.11,392.11,0.00,0,1,0,250
271934,19,392,392.00,392.11,-0.11,0,1,0,250
271952,19,389,392.00,392.11,-0.11,0,1,0,250
271958,19,389,392.00,392.11,-0.11,0,1,0,251
271970,19,393,392.44,392.11,0.33,0,1,0,251
271988,19,406,392.44,392.56,-0.11,0,1,0,251
271994,19,406,392.44,392.56,-0.11,0,1,0,252
272006,19,399,392.44,392.56,-0.11,0,1,0,252
272024,19,395,392.78,392.56,0.22,0,1,0,252
272030,19,395,392.78,392.56,0.22,0,1,0,253
272043,19,394,393.22,392.11,1.11,0,1,0,253
272061,19,392,393.00,392.00,1.00,0,1,0,253
272066,19,392,393.00,392.00,1.00,0,1,0,254
272079,19,389,393.00,392.00,1.00,0,1,0,254
272097,19,389,393.00,392.44,0.56,0,1,0,254
272102,19,389,393.00,392.44,0.56,0,1,0,255
272115,19,393,393.44,392.44,1.00,0,1,0,255
272133,19,393,393.56,392.44,1.11,0,1,0,255
272138,19,393,393.56,392.44,1.11,0,0,0,255
272151,19,438,393.56,392.78,0.78,0,0,0,255
272169,19,399,393.56,393.22,0.33,0,0,0,255
272187,19,392,393.22,393.00,0.22,0,0,0,255
272205,19,390,392.89,393.00,-0.11,0,0,0,255
272223,19,390,392.44,393.00,-0.56,0,0,0,255
272241,19,389,392.11,393.44,-1.33,0,0,0,255
272259,19,393,392.44,393.56,-1.11,0,0,0,255
272277,19,393,392.56,393.56,-1.00,0,0,0,255
272295,19,389,392.56,393.56,-1.00,0,0,0,255
272313,19,431,392.78,393.22,-0.44,0,0,0,255
272331,19,397,392.78,392.89,-0.11,0,0,0,255
272349,19,393,392.56,392.44,0.11,0,0,0,255
272367,19,394,392.56,392.11,0.44,0,0,0,255
272385,19,393,392.44,392.44,0.00,0,0,0,255
272403,19,389,392.22,392.56,-0.33,0,0,0,255
272421,19,392,392.44,392.56,-0.11,0,0,0,255
272439,19,392,392.67,392.78,-0.11,0,0,0,255
272457,19,392,392.56,392.78,-0.22,0,0,0,255
272475,19,392,392.44,392.56,-0.11,0,0,0,255
272493,19,405,392.44,392.56,-0.11,0,0,0,255
272512,19,394,392.44,392.44,0.00,0,0,0,255
272530,19,395,392.67,392.22,0.44,0,0,0,255
272548,19,390,392.67,392.44,0.22,0,0,0,255
272566,19,389,392.67,392.67,0.00,0,0,0,255
272584,19,389,392.67,392.56,0.11,0,0,0,255
272602,19,393,392.67,392.44,0.22,0,0,0,255
272620,19,393,392.67,392.44,0.22,0,0,0,255
272638,19,420,392.89,392.44,0.44,0,0,0,255
272656,19,407,392.89,392.67,0.22,0,0,0,255
272674,19,399,392.89,392.67,0.22,0,0,0,255
272692,19,392,392.78,392.67,0.11,0,0,0,255
272710,19,390,392.56,392.67,-0.11,0,0,0,255
272728,19,389,392.22,392.67,-0.44,0,0,0,255
272746,19,393,392.56,392.67,-0.11,0,0,0,255
272764,19,389,392.33,392.89,-0.56,0,0,0,255
272782,19,389,392.11,392.89,-0.78,0,0,0,255
272800,19,392,392.11,392.89,-0.78,0,0,0,255
272818,19,431,392.44,392.78,-0.33,0,0,0,255
272836,19,396,392.44,392.56,-0.11,0,0,0,255
272854,19,396,392.67,392.22,0.44,0,0,0,255
272872,19,394,392.56,392.56,0.00,0,0,0,255
272890,19,393,392.89,392.33,0.56,0,0,0,255
272908,19,389,392.89,392.11,0.78,0,0,0,255
272926,19,389,392.89,392.11,0.78,0,0,0,255
272944,19,388,392.44,392.44,0.00,0,0,0,255
272962,19,388,392.00,392.44,-0.44,0,0,0,255
272980,19,427,392.00,392.67,-0.67,0,0,0,255
272998,19,398,392.00,392.56,-0.56,0,0,0,255
273016,19,397,392.00,392.89,-0.89,0,0,0,255
273034,19,395,392.33,392.89,-0.56,0,0,0,255
273052,19,390,392.33,392.89,-0.56,0,0,0,255
273070,19,393,392.78,392.44,0.33,0,0,0,255
273088,19,389,392.33,392.00,0.33,0,0,0,255
273106,19,389,392.33,392.00,0.33,0,0,0,255
273124,19,389,392.33,392.00,0.33,0,0,0,255
273142,19,389,392.00,392.00,0.00,0,0,0,255
273160,19,403,392.00,392.33,-0.33,0,0,0,255
273178,19,398,392.00,392.33,-0.33,0,0,0,255
273196,19,391,391.44,392.78,-1.33,0,0,0,255
273214,19,390,391.00,392.33,-1.33,0,0,0,255
273232,19,389,390.56,392.33,-1.78,0,0,0,255
273250,19,389,390.56,392.33,-1.78,0,0,0,255
273268,19,389,390.56,392.00,-1.44,0,0,0,255
273286,19,389,390.56,392.00,-1.44,0,0,0,255
273304,19,392,390.89,392.00,-1.11,0,0,0,255
273323,19,434,390.89,391.44,-0.56,0,0,0,255
273341,19,396,390.89,391.00,-0.11,0,0,0,255
273359,19,392,390.56,390.56,0.00,0,0,0,255
273377,19,390,390.22,390.56,-0.33,0,0,0,255
273395,19,389,390.11,390.56,-0.44,0,0,0,255
273413,19,392,390.11,390.56,-0.44,0,0,0,255
273431,19,389,390.11,390.89,-0.78,0,0,0,255
273449,19,390,390.22,390.89,-0.67,0,0,0,255
273467,19,393,390.56,390.89,-0.33,0,0,0,255
273485,19,436,391.00,390.56,0.44,0,0,0,255
273503,19,402,391.00,390.22,0.78,0,0,0,255
273521,19,396,391.00,390.11,0.89,0,0,0,255
273539,19,391,391.00,390.11,0.89,0,0,0,255
273557,19,394,391.44,390.11,1.33,0,0,0,255
273575,19,393,391.89,390.22,1.67,0,0,0,255
273593,19,389,391.89,390.56,1.33,0,0,0,255
273611,19,392,392.11,391.00,1.11,0,0,0,255
273629,19,393,392.44,391.00,1.44,0,0,0,255
273647,19,393,392.56,391.00,1.56,0,0,0,255
273665,19,400,392.56,391.00,1.56,0,0,0,255
273683,19,397,392.56,391.44,1.11,0,0,0,255
273701,19,391,392.44,391.89,0.56,0,0,0,255
273719,19,390,392.44,391.89,0.56,0,0,0,255
273737,19,393,392.67,392.11,0.56,0,0,0,255
273755,19,393,392.78,392.44,0.33,0,0,0,255
273773,19,389,392.78,392.56,0.22,0,0,0,255
273792,19,392,392.89,392.56,0.33,0,0,0,255
273810,19,392,392.78,392.56,0.22,0,0,0,255
273828,19,404,392.78,392.44,0.33,0,0,0,255
273846,19,394,392.78,392.44,0.33,0,0,0,255
273864,19,395,392.78,392.67,0.11,0,0,0,255
273882,19,394,393.00,392.78,0.22,0,0,0,255
273900,19,389,392.78,392.78,0.00,0,0,0,255
273918,19,389,392.56,392.89,-0.33,0,0,0,255
273936,19,392,392.67,392.78,-0.11,0,0,0,255
273954,19,389,392.56,392.78,-0.22,0,0,0,255
273972,19,389,392.22,392.78,-0.56,0,0,0,255
273990,19,435,392.33,392.78,-0.44,0,0,0,255
274008,19,399,392.33,393.00,-0.67,0,0,0,255
274026,19,396,392.33,392.78,-0.44,0,0,0,255
274044,19,394,392.67,392.56,0.11,0,0,0,255
274062,19,394,393.11,392.67,0.44,0,0,0,255
274080,19,392,393.00,392.56,0.44,0,0,0,255
274098,19,389,392.56,392.22,0.33,0,0,0,255
274116,19,389,392.56,392.33,0.22,0,0,0,255
274134,19,392,392.56,392.33,0.22,0,0,0,255
274152,19,389,392.22,392.33,-0.11,0,0,0,255
274170,19,397,392.22,392.67,-0.44,0,0,0,255
274188,19,397,392.33,393.11,-0.78,0,0,0,255
274206,19,391,391.89,393.00,-1.11,0,0,0,255
274224,19,393,391.78,392.56,-0.78,0,0,0,255
274242,19,390,391.89,392.56,-0.67,0,0,0,255
274260,19,389,391.89,392.56,-0.67,0,0,0,255
274278,19,393,392.00,392.22,-0.22,0,0,0,255
274296,19,389,392.00,392.22,-0.22,0,0,0,255
274314,19,389,392.00,392.33,-0.33,0,0,0,255
274332,19,401,392.00,391.89,0.11,0,0,0,255
274350,19,394,392.00,391.78,0.22,0,0,0,255
274368,19,392,391.78,391.89,-0.11,0,0,0,255
274386,19,394,391.78,391.89,-0.11,0,0,0,255
274404,19,393,391.67,392.00,-0.33,0,0,0,255
274422,19,389,391.33,392.00,-0.67,0,0,0,255
274440,19,389,391.33,392.00,-0.67,0,0,0,255
274458,19,389,391.33,392.00,-0.67,0,0,0,255
274476,19,389,391.00,392.00,-1.00,0,0,0,255
274494,19,392,391.33,391.78,-0.44,0,0,0,255
274512,19,399,391.33,391.78,-0.44,0,0,0,255
274530,19,396,391.33,391.67,-0.33,0,0,0,255
274548,19,394,391.67,391.33,0.33,0,0,0,255
274566,19,393,391.67,391.33,0.33,0,0,0,255
274584,19,393,392.00,391.33,0.67,0,0,0,255
274603,19,389,392.00,391.00,1.00,0,0,0,255
274621,19,392,391.89,391.33,0.56,0,0,0,255
274639,19,389,391.89,391.33,0.56,0,0,0,255
274657,19,392,392.22,391.33,0.89,0,0,0,255
274675,19,396,392.22,391.67,0.56,0,0,0,255
274693,19,393,392.11,391.67,0.44,0,0,0,255
274711,19,391,392.00,392.00,0.00,0,0,0,255
274729,19,390,391.67,392.00,-0.33,0,0,0,255
274747,19,393,391.67,391.89,-0.22,0,0,0,255
274765,19,393,392.11,391.89,0.22,0,0,0,255
274783,19,393,392.44,392.22,0.22,0,0,0,255
274801,19,392,392.56,392.22,0.33,0,0,0,255
274819,19,393,392.67,392.11,0.56,0,0,0,255
274837,19,399,392.78,392.00,0.78,0,0,0,255
274855,19,397,392.78,391.67,1.11,0,0,0,255
274873,19,391,392.67,391.67,1.00,0,0,0,255
274891,19,390,392.44,392.11,0.33,0,0,0,255
274909,19,394,392.44,392.44,0.00,0,0,0,255
274927,19,389,392.22,392.56,-0.33,0,0,0,255
274945,19,389,392.22,392.67,-0.44,0,0,0,255
274963,19,392,392.22,392.78,-0.56,0,0,0,255
274981,19,389,392.22,392.78,-0.56,0,0,0,255
274999,19,392,392.22,392.67,-0.44,0,0,0,255
275017,19,399,392.22,392.44,-0.22,0,0,0,255
275035,19,395,392.22,392.44,-0.22,0,0,0,255
275053,19,390,392.11,392.22,-0.11,0,0,0,255
275072,19,393,392.44,392.22,0.22,0,0,0,255
275090,19,389,392.11,392.22,-0.11,0,0,0,255
275108,19,389,391.78,392.22,-0.44,0,0,0,255
275126,19,389,391.33,392.22,-0.89,0,0,0,255
275144,19,392,391.33,392.22,-0.89,0,0,0,255
275162,19,392,391.22,392.22,-1.00,0,0,0,255
275180,19,396,391.22,392.11,-0.89,0,0,0,255
275198,19,392,391.11,392.44,-1.33,0,0,0,255
275216,19,390,391.00,392.11,-1.11,0,0,0,255
275234,19,393,391.33,391.78,-0.44,0,0,0,255
275252,19,389,390.89,391.33,-0.44,0,0,0,255
275270,19,389,390.89,391.33,-0.44,0,0,0,255
275288,19,393,391.33,391.22,0.11,0,0,0,255
275306,19,392,391.33,391.22,0.11,0,0,0,255
275324,19,389,391.33,391.11,0.22,0,0,0,255
275342,19,401,391.44,391.00,0.44,0,0,0,255
275360,19,397,391.44,391.33,0.11,0,0,0,255
275378,19,391,391.22,390.89,0.33,0,0,0,255
275396,19,393,391.56,390.89,0.67,0,0,0,255
275414,19,393,391.56,391.33,0.22,0,0,0,255
275432,19,392,391.89,391.33,0.56,0,0,0,255
275450,19,392,392.11,391.33,0.78,0,0,0,255
275468,19,392,392.22,391.44,0.78,0,0,0,255
275486,19,392,392.22,391.44,0.78,0,0,0,255
275504,19,393,392.33,391.22,1.11,0,0,0,255
275522,19,398,392.33,391.56,0.78,0,0,0,255
275540,19,395,392.44,391.56,0.89,0,0,0,255
275558,19,390,392.44,391.89,0.56,0,0,0,255
275576,19,393,392.44,392.11,0.33,0,0,0,255
275594,19,389,392.44,392.22,0.22,0,0,0,255
275612,19,392,392.44,392.22,0.22,0,0,0,255
275630,19,392,392.33,392.33,0.00,0,0,0,255
275648,19,389,392.33,392.33,0.00,0,0,0,255
275666,19,392,392.33,392.44,-0.11,0,0,0,255
275684,19,399,392.33,392.44,-0.11,0,0,0,255
